Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2018-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,
Eritrea,ERI,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.828085879375,16.92229516325,17.0238124425,17.1332465340625,17.251206485625,17.3776947200625,17.512106747,17.655658758125,17.80774632075,17.969586030375,18.139966368,18.320104159875,18.510002175,18.760800296875,19.020707309375,19.290330471875,,,
Spain,ESP,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,99.9718652444444,99.9435697777778,99.9434104888889,,,
Estonia,EST,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.1360875170343,99.1684248229746,99.2010515547127,99.2339453409574,99.26713085003,99.3006080819304,99.3343581109128,99.3684021597532,99.4027402284517,99.4373723170082,99.472284093737,99.5074921873541,99.5429845632037,99.5789497312199,99.615322825054,99.6145048645163,,,
Ethiopia,ETH,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7346858802625,18.1964850566407,19.6564970809344,21.1127549737814,22.5658230003326,24.0156326146096,25.4626909601152,26.9153591951339,28.4609220963285,30.0007311247273,31.536170618882,33.0658949862285,34.5906786028497,36.1082301351559,37.6198311027308,39.1242615806378,,,
European Union,EUU,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.7614182253557,99.7726897275836,99.7856059963083,99.7986716906901,99.8110285086596,99.676864874944,99.68824106053,99.6992641725389,99.710162482383,99.7208538538065,99.7321181720918,99.742091805459,99.7523951538593,99.7577109099016,99.762111719564,99.7632811368715,,,
Fragile and conflict affected situations,FCS,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.3886058207839,50.7551480052892,51.2602773285311,51.8641007990778,52.48631401348,53.2722821305883,54.1487852688169,55.0395775279706,55.9310480506041,56.8085627207868,58.2302237540644,58.6645794946447,59.4884389160803,60.3042189638337,61.1270878491419,61.9623592096877,,,
Finland,FIN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,
Fiji,FJI,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.6031105019344,94.6354349991152,94.667759496296,94.5918015464373,94.5164242519011,94.4413764379694,94.3669092793601,94.2929390511673,94.2195520072049,94.1462287279082,94.0733098029441,94.0007051851367,93.9282335156802,93.8560660377485,93.7841989579796,93.7124471242058,,,
France,FRA,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.8947098181818,99.904508,99.9141090909091,99.9235229090909,99.9327505454546,99.9417854545454,99.9506407272727,99.9593109090909,99.9678021818182,99.9761156363636,99.9842509090909,99.9922123636364,100,100,100,100,,,
Faroe Islands,FRO,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,
"Micronesia, Fed. Sts.",FSM,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.6135900000001,92.2576670000001,91.9017440000001,91.545821,91.1898980000001,90.833975,90.4776656000001,90.1212021000001,89.7647202000002,89.4081555,89.051416,88.6957667,88.3411386,88.3437836,88.3475924,88.3524592,,,
Gabon,GAB,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7126048252455,79.5507356453442,80.3399537147893,81.084006273065,81.7859866570156,82.4502838797894,83.0787259856075,83.6744650367658,84.240055876462,84.7779399808106,85.2908442855442,85.7797870525047,86.2476956517305,86.6962017769563,87.1265382952153,87.5409219903643,,,
United Kingdom,GBR,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,
Georgia,GEO,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.5573906816418,88.8197028145983,89.1085656015541,89.4268970826092,89.7446166210467,90.0617242168667,90.3775899150906,90.6921236443808,91.0061387782324,91.3264479989562,91.6523045291208,91.9767783195774,92.2996010664262,92.6210307016582,92.9423276796153,93.2635269362499,,,
Ghana,GHA,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.3604077549988,65.3056574352584,66.2443664246727,67.1765029608237,68.10231173926,69.0206604594312,69.9323626140294,70.8371258638784,71.7349343277687,72.6250221566359,73.5083998950932,74.3843175752855,75.2516205380423,76.1097176276005,76.958751774843,77.7993023643858,,,
Gibraltar,GIB,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.6182703698829,99.6182703698829,99.6182703698829,99.6182703698829,99.6182703698829,99.6182703698829,99.6182703698829,99.6182703698829,99.6182703698829,99.6182703698829,99.6182703698829,99.6182703698829,99.6182703698829,99.6182703698829,99.6182703698829,99.6182703698829,,,
Guinea,GIN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.4986561400918,55.3406077216666,56.184665099536,57.0314855870037,57.8806694528667,58.7325164553333,59.5866299873567,60.4433066829889,61.3018111250238,62.1631222540663,63.0261674048291,63.8915788973673,64.7589694971026,65.6282923416934,66.4995005687987,67.3725473160771,,,
"Gambia, The",GMB,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.8481169617472,74.2811784773363,74.7152273719139,75.1502649566105,75.5817970509369,76.0094030236202,76.4332477377723,76.8529075028155,77.2687439491499,77.6801339966489,78.0874397127558,78.4904311148765,78.8890754247481,79.2833398641075,79.6731916546921,80.0585980182389,,,
Guinea-Bissau,GNB,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.7884304541309,53.8883487475163,54.9892352673508,56.0910664025224,57.1934958353685,58.2952160151468,59.3978217824832,60.5003302607795,61.6027266930908,62.7040429597635,63.8052235693397,64.8986740854269,65.9850802567768,67.0635506998484,68.1341444424208,69.1966086274814,,,
Equatorial Guinea,GNQ,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.9051391301272,48.9153606809396,48.925356985988,48.9391737232994,48.9569837580824,48.9801158635531,49.009013111442,49.0444075504813,49.0874140588066,49.1380177968232,49.197735242551,49.2673547561629,49.3467488751824,49.4375467005112,49.51047901668,49.5900848781192,,,
Greece,GRC,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.3828770963251,99.437631594294,99.4947447342609,99.5506048456664,99.6052549245884,99.6586719374139,99.7108881312012,99.7619296107122,99.8118101961148,99.8605344941316,99.9081286095243,99.9546125047578,100,100,100,100,,,
Grenada,GRD,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.3076378093218,93.5399527788903,93.7722677484587,94.0045827180272,94.2368976875956,94.4692126571641,94.7015276267326,94.9338425963011,95.1661575658695,95.398472535438,95.6307875050065,95.8631024745749,95.9713888869245,95.6286504435547,95.6286504435547,95.6286504435547,,,
Greenland,GRL,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,
Guatemala,GTM,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.4669099216037,86.0399042468877,86.6081952595538,87.172083403703,87.7319670864583,88.2876206005045,88.8391070695106,89.3863393950948,89.9291092896184,90.4674624570741,91.0012022229409,91.530155138933,92.0544648720644,92.573767854565,93.0882882967941,93.5976974703343,,,
Guam,GUM,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.4,99.4246,99.4492,99.4738,99.4984,99.523,99.5476,99.5722,99.5968,99.6214,99.646,99.6706,99.6952,99.6952,99.6952,99.6952,,,
Guyana,GUY,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.2687072814365,88.6937202860732,89.1189411619952,89.5444412202905,89.9711286077143,90.3990916164478,90.8281380186673,91.2583513822065,91.689544203589,92.1217953263011,92.5549850146941,92.9889982574665,93.4239068115835,93.9182204815499,94.6787087660972,95.0713229920073,,,
High income,HIC,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.1963919967641,99.2224718465452,99.2493988149706,99.1996781704839,99.2260538564246,99.2576797330498,99.2893284263048,99.319700748715,99.3504832470054,99.3800936119558,99.4102546418127,99.4299535926432,99.4461543584294,99.4580686072167,,,
"Hong Kong SAR, China",HKG,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.67125,98.7696428571429,98.8680357142857,98.9664285714286,99.0648214285714,99.1632142857143,99.2616071428571,99.36,99.4583928571429,99.5567857142857,99.6551785714286,99.7535714285714,99.8519642857143,99.9503571428572,100,100,,,
Honduras,HND,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.2058631999575,82.9010229140641,83.6176728512111,84.3285272644595,85.0314305600223,85.7257165948622,86.4118098187528,87.0894947325434,87.7580141160796,88.4170810386778,89.0668133738441,89.7073289950849,90.3387457759057,90.961025027415,91.5743042687031,92.1787210188606,,,
Heavily indebted poor countries (HIPC),HPC,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.7701120811109,41.4798533071628,42.320349096139,43.1691809423248,44.0303116842776,44.9831708481224,45.94395932577,46.9112657643632,47.8932599314661,48.8732687500215,49.8507257717604,50.8257335748953,51.7994091905473,52.7714781892231,53.7425292434411,54.7118373882569,,,
Croatia,HRV,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.5096971111111,98.5143277777778,98.6198993333333,98.72516,98.8081587777778,98.8904975555555,98.9721013333333,99.0528477777778,99.1326408888889,99.2113976666666,99.2889934444444,99.3653555555555,99.44037,99.5139487777777,99.5860035555555,99.5859008888889,,,
Haiti,HTI,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.4214055234326,57.0318378278037,57.6483111370445,58.2675264866566,58.8892852859724,59.488008302127,60.0648028611904,60.6169301261886,61.1421450913787,61.639523844557,62.1081730259302,62.5472298281154,62.9562743542768,63.33449726375,63.6819343004173,64.1743189771298,,,
Hungary,HUN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.9630989583333,99.9631979166667,99.9650820184411,99.9654924507549,99.9659018251049,99.9663621291521,99.9668733520775,99.9673805041401,99.9678845857507,99.9683825991355,99.9688775437968,99.9693684210526,99.9698542325035,99.9703299832635,99.9707966745902,99.9712522740424,,,
IBRD only,IBD,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.5113567893057,82.9256955232293,83.7591204873199,84.5711480831483,85.3587970034925,86.2291663147895,86.9644130923557,87.6729719629896,88.3585087309818,89.0214473001016,89.6709341751374,90.2862778225031,90.8782497657237,91.4493491255488,92.000494528307,92.5364052922397,,,
IDA & IBRD total,IBT,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.3497486504755,77.7462055646547,78.4747790997113,79.1958721674816,79.8971557327437,80.7096012640382,81.3783980265261,82.0246476964349,82.6538078186759,83.2613331314669,83.8628343480106,84.3560662560509,84.9052411027091,85.4075096123259,85.927891294477,86.4350686484752,,,
IDA total,IDA,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.4769399931935,59.0412067767835,59.6453375547867,60.2834852764701,60.9230771308688,61.6011939933878,62.282093653647,62.9617838854576,63.64583052179,64.3113938302288,64.9769215263873,65.4645312937385,66.1192041673132,66.2525030531903,66.9240632857208,67.5890358132136,,,
IDA blend,IDB,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0475540985354,67.6886797235653,68.2732862129901,68.8842501123222,69.4938788882308,70.0981728356599,70.697874213275,71.2838848721096,71.866917781897,72.4078240675856,72.9598361092057,73.5055410042553,74.0325530220334,73.4335711915796,73.9921754271251,74.541270077211,,,
Indonesia,IDN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.5665552755615,75.627425069161,76.6800556986841,77.7241525627998,78.760099368578,79.7867460310093,80.8047121454678,81.8135435492524,82.8136122068277,83.8039206870523,84.7854194506465,85.7553980267119,86.7140677821429,87.6616400838335,88.5981667373076,89.5240304134351,,,
IDA only,IDX,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.170984877138,54.7065670989384,55.3203359949061,55.9824055857128,56.6459073433714,57.3675498383467,58.0932826999141,58.8216142683722,59.5558017295075,60.2816588396544,60.9980498436386,61.4949207430785,62.2091598477485,62.9216355498413,63.6410160030721,64.3561654991935,,,
Isle of Man,IMN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.2599681020734,96.2599681020734,96.2599681020734,96.2599681020734,96.2599681020734,,,
India,IND,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.4149038935469,80.904734297151,81.4032139833858,81.8981977166595,82.3897932195488,82.87767451937,83.3619551559385,83.8427254001156,84.3199328967557,84.7932982110826,85.2629116139574,85.7288401072882,86.1916078645294,86.6509675493818,87.1068640017465,87.5591401561859,,,
Not classified,INX,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0813188730086,96.2827153632688,96.4843145979058,96.6859939861484,96.8879360140434,97.0901621427541,97.292657087326,97.4954322226647,97.6984742188402,97.9017924957337,98.1053756784395,98.3092237669577,98.5133237865993,98.7176760926056,98.9222940149064,98.9216390946667,,,
"Iran, Islamic Rep.",IRN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.9920742436477,95.0555765331968,95.1185466806546,95.1809846860212,95.2428018589482,95.2249150035314,95.2045161209488,95.1775704098124,95.146385121712,95.1130530925468,95.0776828640349,95.0402188314444,95.0008449925954,94.9585830650113,94.9136554258274,94.8661997321043,,,
Iraq,IRQ,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.3549789467636,80.9841015374609,80.3708287601533,79.7459816492889,79.1095417067357,78.8863802967988,79.6126883109,80.3376502389764,81.0610032011364,81.7825439088191,82.5026938369793,83.2229697281836,83.9434004326457,84.6629738432033,85.3815006236763,86.0983305505267,,,
Iceland,ISL,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,
Israel,ISR,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,
Italy,ITA,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,
Jamaica,JAM,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.7714459871893,90.9337877472712,91.0904141697403,91.2448484217308,91.3987118071665,91.5515587266281,91.7037201879928,91.8549819027172,92.0055539037613,92.1552304137485,92.3041153852628,92.4523042597221,92.6006304763883,92.7492125731828,92.8978848915653,92.9185463575638,,,
Jordan,JOR,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.58848969243,99.5181633876599,99.4481895159586,99.3785520580078,99.3092449644277,99.2402621858381,99.1715976728592,99.103245376111,99.0352145933784,98.9674692531049,98.9000179809222,98.8328720910751,98.7659734433089,98.6993119553236,98.6328775448193,98.5666801817343,,,
Japan,JPN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.4761146496815,98.4761146496815,98.4761146496815,98.4761146496815,98.4761146496815,98.5187898089172,98.5614649681529,98.6041401273885,98.6468152866242,98.6894904458599,98.7321656050956,98.7748407643312,98.8175159235669,98.8601910828026,98.9028662420382,98.9455414012739,,,
Kazakhstan,KAZ,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.1790875023487,86.5178240248532,86.8579110164435,87.1989886384268,87.541065593775,87.8844901172184,88.228919776008,88.5746912009115,88.9214735631427,89.2694337275898,89.6227637392442,89.9809238979908,90.3441450063616,90.6600198187061,90.9005357912292,91.1455900251713,,,
Kenya,KEN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.3881338970261,47.2422070098915,48.0900287696491,48.9314100295063,49.7661616426716,50.5931701856799,51.4132212275567,52.2261256215093,53.0316942207461,53.8289144800913,54.6184710902811,55.4013343433808,56.1768277346904,56.9446864587005,57.7046457099026,58.456776723262,,,
Kyrgyz Republic,KGZ,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.3243881950006,80.3239471840378,80.8248372246611,81.3255238309528,81.8264352105132,82.327151691317,82.8280844098145,83.3288307651302,83.8295941915955,84.3305610523926,84.8351783566556,85.3431900371393,85.8546871462371,86.3688801338826,86.8771221330045,87.2686387002841,,,
Cambodia,KHM,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4016558681044,53.9012259682866,55.4005639651522,56.8996698587001,58.3988162328847,59.8980001120225,61.3969479202648,62.8959292658819,64.3946725568151,65.8966569113178,67.401310380331,68.9091315127197,70.420081624598,71.9338583751761,73.4506887212602,74.9707956520782,,,
Kiribati,KIR,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.7933228593337,61.1966087807019,61.458702335971,61.7216607926578,61.9851842807318,62.2489164270236,62.5135558520875,62.7833758054015,63.058884815214,63.3410042860817,63.6298581215144,63.926395977638,64.230258252731,64.2789703945626,64.3326903266759,64.3923285563949,,,
St. Kitts and Nevis,KNA,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.2133928571429,98.2971938775511,98.3809948979592,98.4647959183674,98.5485969387755,98.6323979591837,98.7161989795918,98.8,98.8838010204082,98.9676020408163,98.9676020408163,98.9676020408163,98.9676020408163,98.9676020408163,,,,,
"Korea, Rep.",KOR,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.5274538787452,98.5274538787452,98.5274538787452,98.5274538787452,98.5274538787452,98.6460617172806,98.7646695558159,98.8832773943512,99.0018852328866,99.1204930714219,99.2391009099572,99.3577087484925,99.4763165870279,99.5949244255632,,,
Kuwait,KWT,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,
Latin America & Caribbean (excluding high income),LAC,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.2326339190676,90.6522448993824,91.0720114407685,91.4847634472783,91.8918264603482,92.2925721260887,92.6875636865813,93.076972045989,93.4610962612966,93.8398681981243,94.2136215903694,94.5823326565126,94.9456106030203,95.3007590108413,95.6920293280857,96.044535527268,,,
Lao PDR,LAO,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.8292622825555,48.3163743869603,50.7863701351168,53.2362725145608,55.6657272585311,58.0712681288044,60.4451157132007,62.7848841324988,65.0905733866979,67.3608493802336,69.5951781305581,71.7936777265915,73.9558582539304,76.081881869641,78.3846963854383,80.4473555098206,,,
Lebanon,LBN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.3944002554621,85.851986397759,86.309572540056,86.767158682353,87.2247448246499,87.6823309669468,88.1399171092437,88.5975032515406,89.0550893938375,89.5126755361344,89.9702616784313,90.4278478207283,90.8854339630252,91.3430201053221,91.800606247619,92.2581923899159,,,
Liberia,LBR,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.7105199021415,62.2785234397653,62.8434618001244,63.4047650453756,63.9626970100503,64.5169832924221,65.0676238924908,65.6148667939954,66.1584534460019,66.700045764316,67.2395327933893,67.7768035776737,68.3115255958695,68.8438200253745,69.3735759106405,69.9004765811606,,,
Libya,LBY,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.75,96.75,96.75,96.75,96.75,96.75,,,
St. Lucia,LCA,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.48083934027,88.4625364569561,88.3929733389792,89.1772465163176,89.9725078540137,90.7786171507388,91.5949546359677,92.4212061492447,93.2568819955237,94.1017134734601,94.9584915919831,95.8390685902324,96.6442556427806,97.4260664090197,98.162567261,98.162453672,,,
Latin America & Caribbean,LCN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.4875790955334,90.9006788365424,91.3132078733823,91.7187745619121,92.1186848295897,92.5134158067132,92.9023169831239,93.2872959380536,93.6652225877836,94.0378186379961,94.4054211304619,94.7679275395292,95.124076925446,95.4715652107734,95.8476599394168,96.1851181326953,,,
Least developed countries: UN classification,LDC,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.2205761753138,51.7673266159519,52.400072767678,53.0832658700544,53.7626744383769,54.4986937017324,55.2310264931937,55.9600518716632,56.69700624704,57.4346801991502,58.1758351790054,58.7271591413658,59.4894019145847,60.2554951049373,61.0253700140272,61.7944678583902,,,
Low income,LIC,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6843319829304,42.3278594741518,43.1102539879892,43.8992478942551,44.6976796673209,45.5117841160121,46.3355215076666,47.1673432432311,48.0197444025648,48.8757054035095,49.7358347908936,50.4579033921411,51.3469117090359,52.2402555724555,53.1374984503153,54.0378284787869,,,
Liechtenstein,LIE,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,
Sri Lanka,LKA,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.4690330230197,78.4563481521719,79.4437368060286,80.431604338286,81.4197424353292,82.408151097159,83.3968303237747,84.3856394427594,85.3748710724803,86.3643732669877,87.3541460262809,88.3441893503608,89.3345032392268,90.326183161193,91.3188453226624,92.311864289308,,,
